Wing_Span,Length,Height,Multi_Engine,TP_mods,Engine_Type,AUW,MEW,FW,Vmax,Vcruise,Vstall,Range,Hmax,Hmax_(One),ROC,ROC_(One),Vlo,Slo,Vl,Sl
36.583333333333336,28.666666666666668,9.583333333333334,1,0,0,3600.0,1725.0,435.5,151.0,143.0,53.0,510.0,14800.0,14800.0,920.0,920.0,1780.0,900.0,1395.0,735.0
36.083333333333336,27.08333333333333,10.416666666666666,0,1,0,5400.0,2850.0,670.0,283.0,261.0,73.0,640.0,35000.0,25000.0,2900.0,600.0,1340.0,1000.0,1790.0,640.0
42.41666666666666,25.5,11.5,1,0,0,5200.0,3650.0,428.8,103.33646796827692,100.0,52.0,200.0,6333.745674683637,6333.745674683637,1360.0,1360.0,1050.0,430.0,1150.0,565.0
34.166666666666664,23.5,6.416666666666667,1,0,0,3000.0,1750.0,388.6,181.0,177.0,54.0,639.0,22500.0,22500.0,1500.0,1500.0,990.0,550.0,825.0,400.0
45.75,31.416666666666668,11.416666666666666,0,0,0,7000.0,4460.0,1206.0,209.0,184.0,72.0,813.0,29500.0,12500.0,1320.0,325.0,1250.0,975.0,1840.0,1250.0
34.416666666666664,27.416666666666668,8.416666666666666,1,0,0,3315.0,1925.0,723.6,160.0,156.0,51.0,1043.0,20500.0,20500.0,1150.0,1150.0,980.0,785.0,980.0,425.0
36.0,28.25,9.333333333333334,1,1,0,3600.0,2053.07130170316,616.4,183.0,157.0,54.0,713.0,27000.0,27000.0,1050.0,1050.0,1740.0,910.0,1395.0,735.0
50.41666666666666,46.91666666666666,16.0,0,0,2,24000.0,13754.0,8844.0,464.0,424.0,82.0,2480.0,45000.0,23000.0,3540.0,893.0,5895.0,4544.046460040953,2720.0,3017.001912149141
32.75,24.08333333333333,9.083333333333334,1,0,0,1650.0,1120.0,174.20000000000002,90.0,85.0,43.0,276.0,10700.0,10700.0,560.0,560.0,2075.0,1310.0,850.0,415.0
46.333333333333336,39.5,13.25,0,0,0,8400.0,4965.0,2331.6,232.0,217.0,70.0,553.0,26000.0,10100.0,1575.0,230.0,2367.0,1788.0,2130.0,1100.0
34.583333333333336,19.666666666666668,6.083333333333333,1,0,0,1400.0,791.0,201.0,91.0,83.0,37.0,346.0,15500.0,15500.0,640.0,640.0,1850.0,850.0,1540.0,450.0
39.16666666666666,33.25,12.916666666666666,0,0,1,9920.0,5920.0,2452.2000000000003,317.0,270.0,71.0,1175.0,33200.0,19800.0,3100.0,920.0,1700.0,1445.0,1490.0,1090.0
54.333333333333336,51.16666666666666,18.08333333333333,0,0,2,28000.0,15670.0,10000.0,533.6,402.0,89.75206908242454,2522.0,39000.0,18800.0,3170.376683352198,470.0,6806.279553264915,5032.0,4274.251396290547,2650.0
93.5,96.41666666666669,25.83333333333333,0,0,2,91000.0,47900.0,40994.0,590.295,566.9499999999999,114.32393054804967,6750.0,51000.0,25820.0,5325.480266231034,594.0,7763.086342414302,5910.0,2968.289625729348,2770.0
32.75,23.416666666666668,6.25,1,0,0,2200.0,1330.0,268.0,156.30851268088875,135.0,40.0,540.0,13000.0,13000.0,825.0,825.0,1180.0,600.0,500.0,200.4148396472749
38.91666666666666,28.5,9.916666666666666,0,0,0,4000.0,2586.0,670.0,170.0,162.0,58.0,685.0,20000.0,6600.0,1460.0,230.0,1140.0,750.0,1335.0,705.0
36.083333333333336,26.916666666666668,8.333333333333334,1,0,0,3300.0,2194.0,502.5,195.0,145.0,59.0,980.0,18500.0,18500.0,1481.3573493680717,1481.3573493680717,2888.0021976496814,2550.0,2447.8571764927283,1583.3183804708913
39.41666666666666,48.583333333333336,12.25,0,0,2,17000.0,8762.0,6171.0,477.0,441.0,105.0,1818.0,45000.0,24600.0,5100.0,1480.0,4080.0,2461.067981884597,3105.0,1070.9707658880675
36.583333333333336,28.0,9.75,1,0,0,3300.0,1965.0,435.5,200.0,191.0,54.0,539.0,31300.0,31300.0,1280.0,1280.0,1265.0,675.0,1340.0,735.0
